"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.37142319187084,8.87646835901222,13.601992087516,6.87342435648485e-35,1.16557871134839e-32,68.4956238253825,"ZEB1"
1.35932132314491,6.24707283719456,13.5959251423881,7.27431869560163e-35,1.22301814582205e-32,68.439546006229,"PLCL2"
0.716341113553591,11.0770549274557,13.5450931480755,1.16925699719231e-34,1.94919105014999e-32,67.9700542398304,"JAK1"
1.05861590581551,8.98707129648678,13.5440952209015,1.18019475326495e-34,1.95089167995586e-32,67.9608436517907,"SH3BP5"
1.17695814136923,8.94272182171792,13.5426426286244,1.19629844742895e-34,1.96103222994791e-32,67.9474370754887,"CTSC"
1.29090815158697,7.10646229634511,13.5262229997825,1.39429784332123e-34,2.26671346082413e-32,67.7959301004703,"JAM2"
1.42641762359473,6.921020354755,13.5147159186868,1.5522206339363e-34,2.50276492542303e-32,67.6897922712355,"SERPINB9"
1.60151419390594,4.78012923658635,13.4850836774191,2.04589345115467e-34,3.27193252663931e-32,67.4166264249119,"WISP1"
1.64092603522179,5.01778837842323,13.46954747646,2.36441618838589e-34,3.75084119691443e-32,67.2734938422882,"PAPPA"
1.38985467827265,6.84961070707103,13.4574587720439,2.64607479897093e-34,4.16407498964457e-32,67.1621647632232,"RCSD1"
1.45886864684494,5.37196508132253,13.4494534595711,2.85076311719477e-34,4.45058422843955e-32,67.0884614681915,"FAM26E"
1.1161402427716,7.6875210771078,13.4333982612325,3.31007698795871e-34,5.12697042756975e-32,66.9406936415065,"SLC43A3"
1.12990620296744,10.4785024681154,13.4297759041037,3.42351031664765e-34,5.26123995615437e-32,66.9073635043654,"NOTCH3"
1.44832754097975,9.87980605346392,13.4273736444706,3.5008657429116e-34,5.33841318052822e-32,66.8852616114156,"SYNE1"
1.52482325560366,5.29463997824142,13.4180335703406,3.81854742311707e-34,5.77804972001045e-32,66.799342654494,"PCSK5"
1.61607500866414,8.86015241962293,13.4157356110378,3.90101587610491e-34,5.857777351058e-32,66.7782072435312,"CDH11"
1.3794769181749,6.10505415569083,13.4094998303968,4.13386087499536e-34,6.16039221757831e-32,66.7208606581637,"ST8SIA4"
2.30755489883039,4.58235826248158,13.3750900546967,5.69133465958369e-34,8.41761233749404e-32,66.4045951654909,"PREX2"
1.10968503423407,11.6459523845977,13.3642426944606,6.29448969113684e-34,9.24021691898155e-32,66.3049587566185,"EPAS1"
1.9610130686115,4.1405016205315,13.3498062409112,7.1971569875282e-34,1.04870574149383e-31,66.1724026927075,"RUNX1T1"
1.13230423945496,7.31893627059834,13.345759642961,7.47258058763713e-34,1.08083185837801e-31,66.1352563884488,"PLXDC1"
1.91211176285584,7.43675092251876,13.3258338115923,8.98988017894511e-34,1.29080243065715e-31,65.9524066661168,"FAT4"
1.30158021920682,10.5790650160125,13.3214843447842,9.3599260154395e-34,1.33419641050515e-31,65.9125074878705,"SYNPO"
1.15785426254829,5.00852681906078,13.2692829972217,1.51830295901789e-33,2.14867176308208e-31,65.4340335936943,"TAL1"
1.24121889006026,12.1405711572039,13.2623003345111,1.61970849975332e-33,2.27580613561768e-31,65.3700854644844,"TIMP2"
1.32631243725563,6.60554575449461,13.2411663918429,1.96963546887302e-33,2.74785101476604e-31,65.1766168517448,"EBF1"
1.15305608453655,7.96401141978191,13.2302411055086,2.17911679345036e-33,3.01869059464521e-31,65.076648946664,"GIMAP4"
