"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.2902718627081,7.82286999048365,12.2623754338188,1.47423282588749e-29,1.61109077322405e-26,56.3295383747384,"RCN3"
1.06579350891898,7.98979935979423,12.2482175265834,1.67371342317449e-29,1.7328219340666e-26,56.2047816949188,"FSCN1"
1.06663075195001,4.67787195477693,12.1928286816378,2.74810060351999e-29,2.70289434859208e-26,55.7173265900267,"CHST1"
1.06149208022427,7.31893627059834,12.1607109407826,3.66190924115036e-29,3.4301626991747e-26,55.4351268177322,"PLXDC1"
0.919184045454118,8.17583778483788,12.1457304091381,4.18609380189726e-29,3.74293868986914e-26,55.3036167975612,"FMNL3"
1.40377393692785,10.4143574628094,12.1293442609182,4.84535114322164e-29,4.14403923210056e-26,55.1598514630155,"ELN"
1.23597375556926,8.76675670434902,12.038705305545,1.0863347847123e-28,8.90387147919817e-26,54.3662242219549,"HEYL"
1.45995423527334,3.11449648530437,12.0206661228025,1.27528259612641e-28,1.0034433579361e-25,54.2086008879752,"PTGIR"
1.60936958383985,5.01037143750929,11.9938759755512,1.61787763767622e-28,1.22404888502804e-25,53.9747146808445,"FOXS1"
1.78470356811552,10.4518414393289,11.9641156161705,2.10677656022122e-28,1.5349037672634e-25,53.7151814052818,"APOE"
1.2059852243917,7.60788943837691,11.9175848013797,3.18162460355102e-28,2.23520491344472e-25,53.3099992986522,"MFRP"
1.31616362536776,8.30109388706663,11.8936676586443,3.93139310801157e-28,2.66670461474812e-25,53.1020207872712,"TMEM119"
1.19248374078351,10.1939322905012,11.7935731832743,9.51064228792062e-28,6.23612814818955e-25,52.2337622226959,"COL5A1"
1.97932975445936,5.95056776699594,11.7668709018065,1.20310451572404e-27,7.63428029961537e-25,52.0027259532131,"FAP"
1.36640632934809,6.32005792315582,11.7295798995813,1.6699332123465e-27,1.02653925687713e-24,51.6804926956576,"TREM2"
1.62980134836378,7.81095845971196,11.7095717248817,1.99072900891407e-27,1.18665546467723e-24,51.5078038747176,"ITGA11"
1.10522024653112,7.78345549225686,11.6157013333598,4.5311953955165e-27,2.62156307721191e-24,50.6995243523528,"FCGR2A"
0.948339632103174,8.75704389210309,11.5708171469288,6.70688028213099e-27,3.76945834370853e-24,50.314167063657,"LHFP"
1.03528185892602,7.74382075174503,11.5132122838057,1.10822399218977e-26,6.05552059732358e-24,49.8206714692226,"SLC15A3"
1.25902278393574,5.32329740537168,11.4992277186223,1.25169025593176e-26,6.65459433092802e-24,49.7010507444765,"LOC541471"
2.15957101709086,4.4383532867829,11.4790728249641,1.49155141674595e-26,7.72113366284461e-24,49.5287774490946,"NOX4"
1.89783366685187,6.09974268440344,11.470510652001,1.60681072050418e-26,8.1045060725738e-24,49.4556380477388,"CTHRC1"
1.30953351378936,5.68155684729468,11.4335406582342,2.21518041650068e-26,1.08937034932462e-23,49.1401473138891,"MSC"
0.921879130461883,7.02339023567761,11.3962366270085,3.06117901582142e-26,1.46869396146886e-23,48.8223231322629,"RAB3IL1"
0.98654563941124,9.04508932629965,11.3653731618625,3.99892087172802e-26,1.87292315399433e-23,48.5597665987738,"LRRC32"
1.38867929848772,2.88413478180551,11.3150995071633,6.17516929230154e-26,2.82492453834567e-23,48.1328582398497,"ADAMTS14"
0.833593235226082,6.81591321972119,11.2922566646896,7.52061332347671e-26,3.36222692468433e-23,47.9392015968407,"SCARF1"
1.39684171226285,5.71628990184682,11.2729208794088,8.88478849801064e-26,3.85488865414342e-23,47.7754329971935,"SRPX2"
1.66055964050069,8.8185969331212,11.271238447578,9.01453297191792e-26,3.85488865414342e-23,47.7611900583816,"THBS2"
1.02068815745973,12.3755631469927,11.240916273479,1.17040559637723e-25,4.89852095453969e-23,47.5046786872809,"IGFBP7"
1.13430505212487,8.19026329378946,11.2177945775883,1.42790416392875e-25,5.85172975180051e-23,47.3093183681223,"TYROBP"
1.07959381176707,7.33326851690642,11.2063743805558,1.57514988692571e-25,6.32342314810523e-23,47.2129029812685,"FERMT3"
1.01152403162518,7.28248559994881,11.1940919807719,1.75040327914062e-25,6.88643658079503e-23,47.1092649409077,"CMKLR1"
0.994927273732207,8.94272182171792,11.1274532581218,3.09935067238264e-25,1.18348634467708e-22,46.5479983448865,"CTSC"
1.23649977804604,6.76351496751825,11.1249535706909,3.16638502090407e-25,1.18348634467708e-22,46.5269785374594,"NDUFA4L2"
1.31412549616138,12.6985279224113,11.1241333808535,3.18869281012075e-25,1.18348634467708e-22,46.520082118141,"MGP"
1.03816157345708,8.85060250604058,11.1113428510875,3.55750159597099e-25,1.29591877582121e-22,46.4125695377588,"PECAM1"
1.04845077632553,6.45582545857395,11.0588696075304,5.56997660931938e-25,1.99212745239857e-22,45.9721755951984,"IL3RA"
